Week,Site,Device,Spend,Impressions,Clicks,Sales,Partner Type,Audience,Channel
2024-07-07,Tumblr,Not Specified,0.0,0.0,0,8296420.96,Not Specified,Not Specified,Brandwatch
2024-07-07,X,Not Specified,0.0,2761.0,0,8296420.96,Not Specified,Not Specified,Brandwatch
2024-07-14,Amazon,Not Specified,0.14,435938.0,806,0.0,FEP,Not Specified,Display
2024-07-14,CBS,Not Specified,0.13,529640.5,101,0.0,FEP,Not Specified,Display
2024-07-14,Cable,Not Specified,120098.0,2.0,0,8785715.65,Not Specified,Not Specified,TV
2024-07-14,DV360,Not Specified,1.4000000000000001,4018591.0,642,0.0,Programmatic,Not Specified,Display
2024-07-14,Disney,Not Specified,0.24,349461.0,34,0.0,FEP,Not Specified,Display
2024-07-14,Facebook/Instagram,android_smartphone,19336.4,7397938.0,2361,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,android_tablet,95.53,36839.0,28,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,desktop,244.01999999999998,93641.0,48,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,ipad,424.36,161945.0,100,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,iphone,53637.66,20425398.0,8900,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,ipod,4.86,1870.0,3,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Facebook/Instagram,other,35.71,13529.0,10,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Forums,Not Specified,0.0,0.0,0,8785715.65,Not Specified,Not Specified,Brandwatch
2024-07-14,Home Team Sports,Not Specified,0.12,254963.0,190,0.0,FEP,Not Specified,Display
2024-07-14,Hulu,Not Specified,0.12,364624.0,33,0.0,FEP,Not Specified,Display
2024-07-14,Instagram,Not Specified,0.0,0.0,0,8785715.65,Not Specified,Not Specified,Infegy
2024-07-14,NET,Not Specified,28396.0,2.0,0,8785715.65,Not Specified,Not Specified,TV
2024-07-14,Peacock,Not Specified,0.12,169264.0,84633,0.0,FEP,Not Specified,Display
2024-07-14,Pinterest,Unknown Device Category,19313.21,6048640.0,4735,8785715.65,Not Specified,Demo & Interests,Social
2024-07-14,Review,Not Specified,0.0,0.0,0,8785715.65,Not Specified,Not Specified,Brandwatch
2024-07-14,Roku,Not Specified,0.24,293225.0,78,0.0,FEP,Not Specified,Display
2024-07-14,SYND,Not Specified,3223.0,1.0,0,8785715.65,Not Specified,Not Specified,TV
2024-07-14,The Trade Desk,Not Specified,4.74,2405384.0,2226,0.0,Programmatic,Not Specified,Display
2024-07-14,TikTok,Unknown Device Category,47634.87,14057863.0,21855,8785715.65,Not Specified,Demo-Only,Social
2024-07-14,Tumblr,Not Specified,0.0,0.0,0,8785715.65,Not Specified,Not Specified,Brandwatch
2024-07-14,Turner,Not Specified,0.18,486826.0,89,0.0,FEP,Not Specified,Display
2024-07-14,X,Not Specified,0.0,44856.0,0,8785715.65,Not Specified,Not Specified,Brandwatch
2024-07-14,YouTube,Not Specified,0.12,201085.0,53,0.0,FEP,Not Specified,Display
2024-07-21,Amazon,Not Specified,0.14,478519.0,884,0.0,FEP,Not Specified,Display
2024-07-21,CBS,Not Specified,0.14,510420.0,42,0.0,FEP,Not Specified,Display
2024-07-21,Cable,Not Specified,112628.0,1.0,0,8937828.58,Not Specified,Not Specified,TV
2024-07-21,DV360,Not Specified,1.32,3395393.0,577,0.0,Programmatic,Not Specified,Display
2024-07-21,Disney,Not Specified,0.28,385762.0,38,0.0,FEP,Not Specified,Display
2024-07-21,Facebook/Instagram,android_smartphone,19588.9,6898548.0,1988,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,android_tablet,98.92,34942.0,20,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,desktop,215.46,76819.0,40,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,ipad,427.65,150911.0,75,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,iphone,53959.95,19012313.0,7341,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,ipod,4.9,1680.0,3,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Facebook/Instagram,other,36.65,13014.0,3,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Forums,Not Specified,0.0,0.0,0,8937828.58,Not Specified,Not Specified,Brandwatch
2024-07-21,Home Team Sports,Not Specified,0.14,300063.0,191,0.0,FEP,Not Specified,Display
2024-07-21,Hulu,Not Specified,0.14,409997.0,32,0.0,FEP,Not Specified,Display
2024-07-21,NET,Not Specified,65107.0,2.0,0,8937828.58,Not Specified,Not Specified,TV
2024-07-21,Peacock,Not Specified,0.14,128079.0,64041,0.0,FEP,Not Specified,Display
2024-07-21,Pinterest,Unknown Device Category,27500.5,8183546.0,5703,8937828.58,Not Specified,Demo & Keywords,Social
2024-07-21,Review,Not Specified,0.0,0.0,0,8937828.58,Not Specified,Not Specified,Brandwatch
2024-07-21,Roku,Not Specified,0.28,331884.0,89,0.0,FEP,Not Specified,Display
2024-07-21,SYND,Not Specified,3223.0,1.0,0,8937828.58,Not Specified,Not Specified,TV
2024-07-21,The Trade Desk,Not Specified,4.16,2230011.0,2100,0.0,Programmatic,Not Specified,Display
2024-07-21,TikTok,Unknown Device Category,47329.77,13675003.0,22615,8937828.58,Not Specified,Demo-Only,Social
2024-07-21,Turner,Not Specified,0.21,507531.0,99,0.0,FEP,Not Specified,Display
2024-07-21,X,Not Specified,0.0,24532.0,0,8937828.58,Not Specified,Not Specified,Brandwatch
2024-07-21,YouTube,Not Specified,0.14,229956.0,73,0.0,FEP,Not Specified,Display
2024-07-28,Amazon,Not Specified,0.14,467734.0,863,0.0,FEP,Not Specified,Display
2024-07-28,CBS,Not Specified,0.16,627737.0,68,0.0,FEP,Not Specified,Display
2024-07-28,DV360,Not Specified,1.4000000000000001,6154828.0,839,0.0,Programmatic,Not Specified,Display
2024-07-28,Disney,Not Specified,0.27,369853.0,42,0.0,FEP,Not Specified,Display
2024-07-28,Facebook/Instagram,android_smartphone,19977.24,7287583.0,2129,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,android_tablet,95.27,35066.0,21,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,desktop,237.08,86923.0,43,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,ipad,410.73,150414.0,77,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,iphone,53726.7,19640472.0,8192,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,ipod,4.2700000000000005,1601.0,0,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Facebook/Instagram,other,35.89,13110.0,10,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Forums,Not Specified,0.0,0.0,0,8734735.01,Not Specified,Not Specified,Brandwatch
2024-07-28,Home Team Sports,Not Specified,0.14,262358.0,165,0.0,FEP,Not Specified,Display
2024-07-28,Hulu,Not Specified,0.14,304865.0,19,0.0,FEP,Not Specified,Display
2024-07-28,Instagram,Not Specified,0.0,0.0,0,8734735.01,Not Specified,Not Specified,Infegy
2024-07-28,NET,Not Specified,0.0,0.0,0,8734735.01,Not Specified,Not Specified,TV
2024-07-28,Peacock,Not Specified,0.12,253274.0,126639,0.0,FEP,Not Specified,Display
2024-07-28,Pinterest,Unknown Device Category,26912.99,8191128.0,5674,8734735.01,Not Specified,Demo & Interests,Social
2024-07-28,Review,Not Specified,0.0,0.0,0,8734735.01,Not Specified,Not Specified,Brandwatch
2024-07-28,Roku,Not Specified,0.28,287446.0,74,0.0,FEP,Not Specified,Display
2024-07-28,The Trade Desk,Not Specified,4.15,2216110.0,2267,0.0,Programmatic,Not Specified,Display
2024-07-28,TikTok,Unknown Device Category,60243.39,17662522.0,30673,8734735.01,Not Specified,Demo-Only,Social
2024-07-28,Turner,Not Specified,0.21,531246.0,293,0.0,FEP,Not Specified,Display
2024-07-28,X,Not Specified,0.0,137970.0,0,8734735.01,Not Specified,Not Specified,Brandwatch
2024-07-28,YouTube,Not Specified,0.14,230244.0,72,0.0,FEP,Not Specified,Display
2024-08-04,Amazon,Not Specified,0.14,433046.0,800,0.0,FEP,Not Specified,Display
2024-08-04,CBS,Not Specified,0.14,605453.0,54,0.0,FEP,Not Specified,Display
2024-08-04,DV360,Not Specified,1.4000000000000001,8167275.0,1175,0.0,Programmatic,Not Specified,Display
2024-08-04,Disney,Not Specified,0.28,441222.0,40,0.0,FEP,Not Specified,Display
2024-08-04,Facebook/Instagram,android_smartphone,19422.21,7259021.0,2229,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,android_tablet,93.06,34950.0,21,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,desktop,224.24,83850.0,45,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,ipad,416.21999999999997,154927.0,102,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,iphone,53840.49,20062881.0,9039,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,ipod,4.87,1700.0,1,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Facebook/Instagram,other,34.32,12945.0,7,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Forums,Not Specified,0.0,0.0,0,9108913.65,Not Specified,Not Specified,Brandwatch
2024-08-04,Home Team Sports,Not Specified,0.14,251906.0,157,0.0,FEP,Not Specified,Display
2024-08-04,Hulu,Not Specified,0.14,254513.0,28,0.0,FEP,Not Specified,Display
2024-08-04,Peacock,Not Specified,0.12,268239.0,134120,0.0,FEP,Not Specified,Display
2024-08-04,Pinterest,Unknown Device Category,26872.75,8248920.0,5543,9108913.65,Not Specified,Demo & Interests,Social
2024-08-04,Roku,Not Specified,0.28,414001.0,112,0.0,FEP,Not Specified,Display
2024-08-04,The Trade Desk,Not Specified,4.13,2688108.0,3087,0.0,Programmatic,Not Specified,Display
2024-08-04,TikTok,Unknown Device Category,72495.24,20682371.0,37920,9108913.65,Not Specified,Demo-Only,Social
2024-08-04,Tumblr,Not Specified,0.0,0.0,0,9108913.65,Not Specified,Not Specified,Brandwatch
2024-08-04,Turner,Not Specified,0.21,547474.0,105,0.0,FEP,Not Specified,Display
2024-08-04,X,Not Specified,0.0,28092.0,0,9108913.65,Not Specified,Not Specified,Brandwatch
2024-08-04,YouTube,Not Specified,0.14,229960.0,59,0.0,FEP,Not Specified,Display
2024-08-11,Amazon,Not Specified,0.14,422121.0,779,0.0,FEP,Not Specified,Display
2024-08-11,CBS,Not Specified,0.14,584067.0,66,0.0,FEP,Not Specified,Display
2024-08-11,Cable,Not Specified,125945.0,2.0,0,9395828.13,Not Specified,Not Specified,TV
2024-08-11,DV360,Not Specified,1.4000000000000001,5946472.0,894,0.0,Programmatic,Not Specified,Display
2024-08-11,Disney,Not Specified,0.28,399595.0,40,0.0,FEP,Not Specified,Display
2024-08-11,Facebook/Instagram,android_smartphone,24834.7,9104374.0,3118,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,android_tablet,115.42,43443.0,30,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,desktop,200.64000000000001,72356.0,33,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,ipad,466.84000000000003,171732.0,117,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,iphone,61715.49,22594630.0,10598,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,ipod,5.25,1822.0,1,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Facebook/Instagram,other,43.1,15885.0,10,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Forums,Not Specified,0.0,0.0,0,9395828.13,Not Specified,Not Specified,Brandwatch
2024-08-11,Home Team Sports,Not Specified,0.14,263990.0,158,0.0,FEP,Not Specified,Display
2024-08-11,Hulu,Not Specified,0.14,235765.0,20,0.0,FEP,Not Specified,Display
2024-08-11,NET,Not Specified,24256.0,2.0,0,9395828.13,Not Specified,Not Specified,TV
2024-08-11,Peacock,Not Specified,0.17,152641.0,76323,0.0,FEP,Not Specified,Display
2024-08-11,Pinterest,Unknown Device Category,21073.41,6193941.0,4117,9395828.13,Not Specified,Purchase Based Targeting,Social
2024-08-11,Roku,Not Specified,0.28,352274.0,93,0.0,FEP,Not Specified,Display
2024-08-11,SYND,Not Specified,6225.0,1.0,0,9395828.13,Not Specified,Not Specified,TV
2024-08-11,The Trade Desk,Not Specified,4.13,2567675.0,2682,0.0,Programmatic,Not Specified,Display
2024-08-11,TikTok,Unknown Device Category,89621.11,25942657.0,41887,9395828.13,Not Specified,Demo-Only,Social
2024-08-11,Turner,Not Specified,0.21,540380.0,102,0.0,FEP,Not Specified,Display
2024-08-11,X,Not Specified,0.0,17754.0,0,9395828.13,Not Specified,Not Specified,Brandwatch
2024-08-11,YouTube,Not Specified,0.14,230124.0,63,0.0,FEP,Not Specified,Display
2024-08-18,Amazon,Not Specified,0.14,370611.0,684,0.0,FEP,Not Specified,Display
2024-08-18,CBS,Not Specified,0.14,561831.0,92,0.0,FEP,Not Specified,Display
2024-08-18,Cable,Not Specified,113125.0,1.0,0,9336048.45,Not Specified,Not Specified,TV
2024-08-18,DV360,Not Specified,1.44,5624662.0,792,0.0,Programmatic,Not Specified,Display
2024-08-18,Disney,Not Specified,0.28,397755.0,37,0.0,FEP,Not Specified,Display
2024-08-18,Facebook/Instagram,android_smartphone,27961.62,9946784.0,3031,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,android_tablet,125.17999999999999,45235.0,30,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,desktop,258.9,92821.0,41,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,ipad,486.29,173183.0,111,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,iphone,66565.83,23679826.0,11114,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,ipod,5.08,1801.0,2,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Facebook/Instagram,other,45.92,16017.0,4,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Forums,Not Specified,0.0,0.0,0,9336048.45,Not Specified,Not Specified,Brandwatch
2024-08-18,Home Team Sports,Not Specified,0.14,243073.0,130,0.0,FEP,Not Specified,Display
2024-08-18,Hulu,Not Specified,0.14,234521.0,18,0.0,FEP,Not Specified,Display
2024-08-18,Instagram,Not Specified,0.0,0.0,0,9336048.45,Not Specified,Not Specified,Infegy
2024-08-18,NET,Not Specified,3698.0,1.0,0,9336048.45,Not Specified,Not Specified,TV
2024-08-18,Peacock,Not Specified,0.21,147002.0,73502,0.0,FEP,Not Specified,Display
2024-08-18,Pinterest,Unknown Device Category,28854.32,8289484.0,5258,9336048.45,Not Specified,Demo & Interests,Social
2024-08-18,Roku,Not Specified,0.28,286494.0,78,0.0,FEP,Not Specified,Display
2024-08-18,SYND,Not Specified,6224.0,1.0,0,9336048.45,Not Specified,Not Specified,TV
2024-08-18,The Trade Desk,Not Specified,4.53,2505202.0,2485,0.0,Programmatic,Not Specified,Display
2024-08-18,TikTok,Unknown Device Category,109122.59,31950268.0,51765,9336048.45,Not Specified,Demo-Only,Social
2024-08-18,Turner,Not Specified,0.21,481401.0,94,0.0,FEP,Not Specified,Display
2024-08-18,X,Not Specified,0.0,29998.0,0,9336048.45,Not Specified,Not Specified,Brandwatch
2024-08-18,YouTube,Not Specified,0.14,230081.0,64,0.0,FEP,Not Specified,Display
2024-08-25,Amazon,Not Specified,0.14,313548.0,579,0.0,FEP,Not Specified,Display
2024-08-25,CBS,Not Specified,0.15,546266.5,93,0.0,FEP,Not Specified,Display
2024-08-25,DV360,Not Specified,3.0,11865476.0,1782,0.0,Programmatic,Not Specified,Display
2024-08-25,Disney,Not Specified,0.28,378749.0,37,0.0,FEP,Not Specified,Display
2024-08-25,Facebook/Instagram,android_smartphone,33909.9,11633563.0,3343,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,android_tablet,146.51,50806.0,24,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,desktop,319.89,110022.0,46,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,ipad,606.48,208430.0,165,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,iphone,83775.41,28712029.0,13638,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,ipod,5.7,2105.0,0,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Facebook/Instagram,other,52.79,17735.0,11,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Forums,Not Specified,0.0,0.0,0,9110142.8,Not Specified,Not Specified,Brandwatch
2024-08-25,Home Team Sports,Not Specified,0.14,197913.0,108,0.0,FEP,Not Specified,Display
2024-08-25,Hulu,Not Specified,0.14,200533.0,17,0.0,FEP,Not Specified,Display
2024-08-25,Instagram,Not Specified,0.0,0.0,0,9110142.8,Not Specified,Not Specified,Infegy
2024-08-25,NET,Not Specified,0.0,0.0,0,9110142.8,Not Specified,Not Specified,TV
2024-08-25,Peacock,Not Specified,0.21,123222.0,61612,0.0,FEP,Not Specified,Display
2024-08-25,Pinterest,Unknown Device Category,30288.89,8422826.0,5169,9110142.8,Not Specified,Purchase Based Targeting,Social
2024-08-25,Roku,Not Specified,0.28,147686.0,38,0.0,FEP,Not Specified,Display
2024-08-25,The Trade Desk,Not Specified,7.03,5801553.0,5645,0.0,Programmatic,Not Specified,Display
2024-08-25,TikTok,Unknown Device Category,106917.32,31593166.0,49777,9110142.8,Not Specified,Demo-Only,Social
2024-08-25,Tumblr,Not Specified,0.0,0.0,0,9110142.8,Not Specified,Not Specified,Brandwatch
2024-08-25,Turner,Not Specified,0.21,468670.0,321,0.0,FEP,Not Specified,Display
2024-08-25,X,Not Specified,0.0,7516.0,0,9110142.8,Not Specified,Not Specified,Brandwatch
2024-08-25,YouTube,Not Specified,0.14,229971.0,58,0.0,FEP,Not Specified,Display
2024-09-01,Amazon,Not Specified,0.14,295684.0,547,0.0,FEP,Not Specified,Display
2024-09-01,CBS,Not Specified,0.15,969748.5,99,0.0,FEP,Not Specified,Display
2024-09-01,DV360,Not Specified,3.64,12697095.0,1958,0.0,Programmatic,Not Specified,Display
2024-09-01,Disney,Not Specified,0.28,413832.0,33,0.0,FEP,Not Specified,Display
2024-09-01,Facebook/Instagram,android_smartphone,43819.18,14910486.0,4233,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,android_tablet,186.98,63244.0,42,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,desktop,471.79,160316.0,74,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,ipad,812.37,277492.0,186,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,iphone,111615.77,37947075.0,19204,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,ipod,7.4,2680.0,0,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Facebook/Instagram,other,63.43,22092.0,11,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Forums,Not Specified,0.0,0.0,0,8819734.43,Not Specified,Not Specified,Brandwatch
2024-09-01,Home Team Sports,Not Specified,0.14,201633.0,137,0.0,FEP,Not Specified,Display
2024-09-01,Hulu,Not Specified,0.14,251530.0,28,0.0,FEP,Not Specified,Display
2024-09-01,Instagram,Not Specified,0.0,0.0,0,8819734.43,Not Specified,Not Specified,Infegy
2024-09-01,NET,Not Specified,0.0,0.0,0,8819734.43,Not Specified,Not Specified,TV
2024-09-01,Peacock,Not Specified,0.21,319393.0,159697,0.0,FEP,Not Specified,Display
2024-09-01,Pinterest,Unknown Device Category,29841.260000000002,9081915.0,5625,8819734.43,Not Specified,Demo & Keywords,Social
2024-09-01,Roku,Not Specified,0.28,395497.0,109,0.0,FEP,Not Specified,Display
2024-09-01,The Trade Desk,Not Specified,8.4,6341063.0,5562,0.0,Programmatic,Not Specified,Display
2024-09-01,TikTok,Unknown Device Category,102161.72,32175242.0,47902,8819734.43,Not Specified,Demo-Only,Social
2024-09-01,Turner,Not Specified,0.21,567240.0,69,0.0,FEP,Not Specified,Display
2024-09-01,X,Not Specified,0.0,2334.0,0,8819734.43,Not Specified,Not Specified,Brandwatch
2024-09-01,YouTube,Not Specified,0.14,230200.0,57,0.0,FEP,Not Specified,Display
2024-09-08,Amazon,Not Specified,0.14,276862.0,510,0.0,FEP,Not Specified,Display
2024-09-08,CBS,Not Specified,0.14,869999.0,74,0.0,FEP,Not Specified,Display
2024-09-08,DV360,Not Specified,3.64,12696070.0,1744,0.0,Programmatic,Not Specified,Display
2024-09-08,Disney,Not Specified,0.28,391578.0,26,0.0,FEP,Not Specified,Display
2024-09-08,Facebook/Instagram,android_smartphone,20190.88,6455450.0,1558,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,android_tablet,102.59,31426.0,17,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,desktop,243.86,65177.0,29,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,ipad,435.53,129182.0,90,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,iphone,48059.22,15441373.0,7314,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,ipod,4.97,1457.0,0,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Facebook/Instagram,other,32.42,10919.0,4,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Forums,Not Specified,0.0,0.0,0,9011592.47,Not Specified,Not Specified,Brandwatch
2024-09-08,Home Team Sports,Not Specified,0.14,294022.0,75,0.0,FEP,Not Specified,Display
2024-09-08,Hulu,Not Specified,0.14,244188.0,23,0.0,FEP,Not Specified,Display
2024-09-08,Instagram,Not Specified,0.0,0.0,0,9011592.47,Not Specified,Not Specified,Infegy
2024-09-08,Peacock,Not Specified,0.17,216143.0,108072,0.0,FEP,Not Specified,Display
2024-09-08,Pinterest,Unknown Device Category,18179.38,5651678.0,4624,9011592.47,Not Specified,Demo & Interests,Social
2024-09-08,Review,Not Specified,0.0,0.0,0,9011592.47,Not Specified,Not Specified,Brandwatch
2024-09-08,Roku,Not Specified,0.28,384105.0,104,0.0,FEP,Not Specified,Display
2024-09-08,The Trade Desk,Not Specified,10.09,5858865.0,4952,0.0,Programmatic,Not Specified,Display
2024-09-08,TikTok,Unknown Device Category,13160.77,4365033.0,6463,9011592.47,Not Specified,Demo-Only,Social
2024-09-08,Turner,Not Specified,0.21,560755.0,88,0.0,FEP,Not Specified,Display
2024-09-08,X,Not Specified,0.0,73756.0,0,9011592.47,Not Specified,Not Specified,Brandwatch
2024-09-08,YouTube,Not Specified,0.14,230207.0,55,0.0,FEP,Not Specified,Display
2024-09-15,Amazon,Not Specified,0.14,235392.0,435,0.0,FEP,Not Specified,Display
2024-09-15,CBS,Not Specified,0.15,892319.5,109,0.0,FEP,Not Specified,Display
2024-09-15,DV360,Not Specified,3.64,10913123.0,1599,0.0,Programmatic,Not Specified,Display
2024-09-15,Disney,Not Specified,0.28,428814.0,60,0.0,FEP,Not Specified,Display
2024-09-15,Facebook/Instagram,android_smartphone,37228.55,9681628.0,2815,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,android_tablet,187.97,46597.0,33,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,desktop,843.67,149065.0,74,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,ipad,990.13,224994.0,145,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,iphone,97940.97,26082722.0,13651,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,ipod,9.37,2255.0,2,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Facebook/Instagram,other,54.78,16697.0,10,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Forums,Not Specified,0.0,0.0,0,9037906.44,Not Specified,Not Specified,Brandwatch
2024-09-15,Home Team Sports,Not Specified,0.14,148231.0,37,0.0,FEP,Not Specified,Display
2024-09-15,Hulu,Not Specified,0.14,280114.0,35,0.0,FEP,Not Specified,Display
2024-09-15,Instagram,Not Specified,0.0,0.0,0,9037906.44,Not Specified,Not Specified,Infegy
2024-09-15,Peacock,Not Specified,0.17,142070.0,71034,0.0,FEP,Not Specified,Display
2024-09-15,Pinterest,Unknown Device Category,28872.81,9120925.0,7551,9037906.44,Not Specified,Demo & Interests,Social
2024-09-15,Roku,Not Specified,0.28,291024.0,80,0.0,FEP,Not Specified,Display
2024-09-15,The Trade Desk,Not Specified,10.09,5139290.0,4797,0.0,Programmatic,Not Specified,Display
2024-09-15,TikTok,Unknown Device Category,28841.579999999998,8052279.0,10852,9037906.44,Not Specified,Demo-Only,Social
2024-09-15,Turner,Not Specified,0.21,491909.0,98,0.0,FEP,Not Specified,Display
2024-09-15,X,Not Specified,0.0,7974.0,0,9037906.44,Not Specified,Not Specified,Brandwatch
2024-09-15,YouTube,Not Specified,0.14,230243.0,46,0.0,FEP,Not Specified,Display
2024-09-22,Amazon,Not Specified,0.14,189247.0,350,0.0,FEP,Not Specified,Display
2024-09-22,CBS,Not Specified,0.14,751381.0,187,0.0,FEP,Not Specified,Display
2024-09-22,DV360,Not Specified,3.68,8013633.0,1400,0.0,Programmatic,Not Specified,Display
2024-09-22,Disney,Not Specified,0.29,329038.0,27,0.0,FEP,Not Specified,Display
2024-09-22,Facebook/Instagram,android_smartphone,37190.94,11810638.0,2612,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,android_tablet,193.35,61517.0,32,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,desktop,550.93,162806.0,70,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,ipad,853.57,263188.0,172,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,iphone,98242.46,30964116.0,13462,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,ipod,11.65,3630.0,1,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Facebook/Instagram,other,50.26,16606.0,6,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Forums,Not Specified,0.0,0.0,0,8950715.69,Not Specified,Not Specified,Brandwatch
2024-09-22,Home Team Sports,Not Specified,0.16,91058.0,37,0.0,FEP,Not Specified,Display
2024-09-22,Hulu,Not Specified,0.13,1161002.5,176,0.0,FEP,Not Specified,Display
2024-09-22,NBCU,Not Specified,0.02,7.0,2,0.0,FEP,Not Specified,Display
2024-09-22,Peacock,Not Specified,0.21,457454.0,228728,0.0,FEP,Not Specified,Display
2024-09-22,Pinterest,Unknown Device Category,28308.18,8385704.0,7023,8950715.69,Not Specified,Demo & Interests,Social
2024-09-22,Roku,Not Specified,0.28,186799.0,50,0.0,FEP,Not Specified,Display
2024-09-22,The Trade Desk,Not Specified,9.68,3987080.0,3614,0.0,Programmatic,Not Specified,Display
2024-09-22,TikTok,Unknown Device Category,67736.23,19379106.0,28116,8950715.69,Not Specified,Demo-Only,Social
2024-09-22,Turner,Not Specified,0.21,496501.0,150,0.0,FEP,Not Specified,Display
2024-09-22,X,Not Specified,0.0,73679.0,0,8950715.69,Not Specified,Not Specified,Brandwatch
